timestep,timestamp,error,lap_number,speed_scalar,blur_level,pos_x,pos_y,pos_z
8269,268.6388,0.0776,2,0.2,0,-2.640608,-1.788842,1.0
8270,268.6688,0.0849,2,0.2,0,-2.638334,-1.783204,1.0
8271,268.6987,0.0837,2,0.2,0,-2.636048,-1.77757,1.0
8272,268.7276,0.0683,2,0.2,0,-2.633748,-1.771938,1.0
8273,268.7613,0.1008,2,0.2,0,-2.631435,-1.76631,1.0
8274,268.7933,0.069,2,0.2,0,-2.629112,-1.76069,1.0
8275,268.8259,0.1075,2,0.2,0,-2.626775,-1.755073,1.0
8276,268.8628,0.0996,2,0.2,0,-2.624426,-1.749459,1.000001
8277,268.8942,0.1166,2,0.2,0,-2.622065,-1.74385,1.000001
8278,268.9259,0.0776,2,0.2,0,-2.619692,-1.738246,1.000001
8279,268.9572,0.1161,2,0.2,0,-2.617307,-1.732649,1.000001
8280,268.9876,0.1156,2,0.2,0,-2.614912,-1.727059,1.000001
8281,269.0207,0.0766,2,0.2,0,-2.612505,-1.721475,1.000001
8282,269.0534,0.0838,2,0.2,0,-2.610083,-1.715891,1.000001
8283,269.0855,0.1003,2,0.2,0,-2.607648,-1.710307,1.000001
8284,269.1179,0.0849,2,0.2,0,-2.605202,-1.704735,1.000001
8285,269.1539,0.0923,2,0.2,0,-2.602748,-1.699172,1.000001
8286,269.186,0.1081,2,0.2,0,-2.600281,-1.693615,1.000001
8287,269.2182,0.1078,2,0.2,0,-2.5978,-1.68806,1.000001
8288,269.2501,0.1088,2,0.2,0,-2.595304,-1.682501,1.000001
8289,269.28,0.085,2,0.2,0,-2.592793,-1.676942,1.000001
8290,269.3105,0.0998,2,0.2,0,-2.590271,-1.671389,1.000001
8291,269.3422,0.0766,2,0.2,0,-2.587737,-1.665842,1.000001
8292,269.3736,0.061,2,0.2,0,-2.585192,-1.660304,1.000001
8293,269.4051,0.0847,2,0.2,0,-2.582639,-1.654779,1.000001
8294,269.4415,0.0999,2,0.2,0,-2.580074,-1.649259,1.000001
8295,269.475,0.0845,2,0.2,0,-2.577497,-1.643743,1.000001
8296,269.5113,0.1081,2,0.2,0,-2.574908,-1.638234,1.000001
8297,269.5423,0.1165,2,0.2,0,-2.572306,-1.632727,1.000001
8298,269.5734,0.0924,2,0.2,0,-2.569692,-1.627226,1.000001
8299,269.6017,0.1001,2,0.2,0,-2.567065,-1.621728,1.000001
8300,269.6353,0.1079,2,0.2,0,-2.564428,-1.616239,1.000001
8301,269.6674,0.0848,2,0.2,0,-2.561784,-1.610765,1.000001
8302,269.7038,0.0774,2,0.2,0,-2.55913,-1.605301,1.000001
8303,269.7332,0.1079,2,0.2,0,-2.556463,-1.599839,1.000001
8304,269.7659,0.0923,2,0.2,0,-2.553782,-1.594379,1.000001
8305,269.7975,0.1165,2,0.2,0,-2.551086,-1.588919,1.000001
8306,269.8311,0.1152,2,0.2,0,-2.548381,-1.58347,1.000001
8307,269.8621,0.1165,2,0.2,0,-2.545665,-1.578027,1.000001
8308,269.8981,0.1001,2,0.2,0,-2.542936,-1.572588,1.000001
8309,269.9297,0.06,2,0.2,0,-2.540197,-1.567159,1.000001
8310,269.9619,0.0846,2,0.2,0,-2.537447,-1.561736,1.000001
8311,269.9946,0.1158,2,0.2,0,-2.534687,-1.556322,1.000001
8312,270.0235,0.108,2,0.2,0,-2.531912,-1.550908,1.000001
8313,270.0535,0.1085,2,0.2,0,-2.529122,-1.545493,1.000001
8314,270.0848,0.1162,2,0.2,0,-2.526316,-1.540076,1.000001
8315,270.1179,0.0457,2,0.2,0,-2.5235,-1.534668,1.000001
8316,270.1494,0.0766,2,0.2,0,-2.520679,-1.529278,1.000001
8317,270.1824,0.0927,2,0.2,0,-2.517848,-1.523897,1.000001
8318,270.2168,0.0767,2,0.2,0,-2.515005,-1.518522,1.000001
8319,270.2495,0.1078,2,0.2,0,-2.512148,-1.51315,1.000001
8320,270.2827,0.077,2,0.2,0,-2.50928,-1.507783,1.000001
8321,270.3142,0.1084,2,0.2,0,-2.506395,-1.502413,1.000002
8322,270.345,0.0692,2,0.2,0,-2.503497,-1.497046,1.000002
8323,270.3736,0.0846,2,0.2,0,-2.500589,-1.491689,1.000002
8324,270.4099,0.1082,2,0.2,0,-2.497674,-1.486345,1.000002
8325,270.4418,0.1079,2,0.2,0,-2.494753,-1.481017,1.000002
8326,270.4752,0.0921,2,0.2,0,-2.49182,-1.475695,1.000002
8327,270.5104,0.1238,2,0.2,0,-2.488872,-1.470374,1.000002
8328,270.5422,0.1,2,0.2,0,-2.485911,-1.465055,1.000002
8329,270.572,0.0844,2,0.2,0,-2.482939,-1.459744,1.000002
8330,270.6011,0.1087,2,0.2,0,-2.479957,-1.454441,1.000002
8331,270.631,0.1074,2,0.2,0,-2.476962,-1.449142,1.000002
8332,270.6633,0.0697,2,0.2,0,-2.473954,-1.443847,1.000002
8333,270.697,0.1237,2,0.2,0,-2.470938,-1.438564,1.000002
8334,270.7304,0.0999,2,0.2,0,-2.467913,-1.433291,1.000002
8335,270.7639,0.0764,2,0.2,0,-2.464873,-1.428017,1.000002
8336,270.7991,0.1163,2,0.2,0,-2.461819,-1.422747,1.000002
8337,270.8304,0.0919,2,0.2,0,-2.458756,-1.417486,1.000002
8338,270.8612,0.1083,2,0.2,0,-2.455681,-1.412231,1.000002
8339,270.8955,0.0848,2,0.2,0,-2.452597,-1.406985,1.000002
8340,270.9256,0.0998,2,0.2,0,-2.449497,-1.40174,1.000002
8341,270.9595,0.0927,2,0.2,0,-2.446384,-1.396496,1.000002
8342,270.9903,0.1005,2,0.2,0,-2.443257,-1.391255,1.000002
8343,271.0222,0.0681,2,0.2,0,-2.44012,-1.386023,1.000002
8344,271.0565,0.1088,2,0.2,0,-2.436973,-1.3808,1.000002
8345,271.0907,0.1005,2,0.2,0,-2.433822,-1.375596,1.000002
8346,271.1228,0.0759,2,0.2,0,-2.430664,-1.370405,1.000002
8347,271.1554,0.1235,2,0.2,0,-2.427492,-1.365217,1.000002
8348,271.2084,0.0852,2,0.2,0,-2.424306,-1.36003,1.000002
8349,271.237,0.0917,2,0.2,0,-2.421107,-1.354847,1.000001
8350,271.2659,0.1006,2,0.2,0,-2.417901,-1.349677,1.000001
8351,271.2935,0.1156,2,0.2,0,-2.414685,-1.344517,1.000001
8352,271.3204,0.0611,2,0.2,0,-2.41146,-1.339365,1.000001
8353,271.3492,0.1082,2,0.2,0,-2.408218,-1.334213,1.000001
8354,271.3788,0.0998,2,0.2,0,-2.404964,-1.329065,1.000001
8355,271.4106,0.0921,2,0.2,0,-2.401696,-1.32392,1.000001
8356,271.4416,0.109,2,0.2,0,-2.39842,-1.318785,1.000001
8357,271.4747,0.1081,2,0.2,0,-2.395134,-1.31366,1.000001
8358,271.5075,0.1077,2,0.2,0,-2.391838,-1.308543,1.000001
8359,271.5425,0.1012,2,0.2,0,-2.388529,-1.303431,1.000001
8360,271.5744,0.1003,2,0.2,0,-2.38521,-1.298326,1.000001
8361,271.6063,0.0997,2,0.2,0,-2.381877,-1.293224,1.000001
8362,271.6396,0.1314,2,0.2,0,-2.378534,-1.288131,1.000001
8363,271.6678,0.1005,2,0.2,0,-2.375182,-1.283047,1.000001
8364,271.7019,0.1005,2,0.2,0,-2.371822,-1.277974,1.000001
8365,271.7352,0.0849,2,0.2,0,-2.368452,-1.27291,1.000001
8366,271.7773,0.0846,2,0.2,0,-2.365069,-1.26785,1.000001
8367,271.8181,0.0761,2,0.2,0,-2.361674,-1.262795,1.000001
8368,271.8498,0.124,2,0.2,0,-2.358268,-1.257747,1.000001
8369,271.8812,0.0919,2,0.2,0,-2.354855,-1.252712,1.000001
8370,271.9089,0.077,2,0.2,0,-2.351434,-1.247689,1.000001
8371,271.9365,0.1085,2,0.2,0,-2.348001,-1.242671,1.000001
8372,271.965,0.0681,2,0.2,0,-2.344556,-1.237658,1.0
8373,271.9934,0.1403,2,0.2,0,-2.341096,-1.232648,1.0
8374,272.0246,0.1078,2,0.2,0,-2.337629,-1.227648,1.0
8375,272.0654,0.1079,2,0.2,0,-2.334151,-1.222658,1.0
8376,272.0982,0.1004,2,0.2,0,-2.330666,-1.217678,1.0
8377,272.1279,0.0922,2,0.2,0,-2.327167,-1.212702,1.0
8378,272.1575,0.0921,2,0.2,0,-2.323648,-1.207721,1.0
8379,272.1894,0.0696,2,0.2,0,-2.320116,-1.202742,1.0
8380,272.2185,0.1161,2,0.2,0,-2.316574,-1.197773,1.0
8381,272.2499,0.1004,2,0.2,0,-2.313028,-1.192821,1.0
8382,272.2816,0.0769,2,0.2,0,-2.309471,-1.187874,1.0
8383,272.3143,0.108,2,0.2,0,-2.305902,-1.182935,1.0
8384,272.3507,0.1074,2,0.2,0,-2.30232,-1.178,1.0
8385,272.382,0.1164,2,0.2,0,-2.298728,-1.173072,1.0
8386,272.4141,0.0693,2,0.2,0,-2.295127,-1.168155,1.0
8387,272.4458,0.1163,2,0.2,0,-2.291518,-1.163249,1.0
8388,272.4783,0.1075,2,0.2,0,-2.287898,-1.15835,1.0
8389,272.5112,0.0921,2,0.2,0,-2.28426,-1.153449,1.0
8390,272.5414,0.1082,2,0.2,0,-2.280612,-1.148556,1.0
8391,272.5719,0.1156,2,0.2,0,-2.27696,-1.143681,1.0
8392,272.6073,0.0923,2,0.2,0,-2.273305,-1.138823,1.0
8393,272.6413,0.0923,2,0.2,0,-2.269639,-1.133972,1.0
8394,272.6733,0.0842,2,0.2,0,-2.26596,-1.129127,1.0
8395,272.707,0.1074,2,0.2,0,-2.262273,-1.124291,1.0
8396,272.7399,0.1005,2,0.2,0,-2.258576,-1.119466,1.0
8397,272.7675,0.0773,2,0.2,0,-2.254869,-1.114648,1.0
8398,272.8033,0.1009,2,0.2,0,-2.251151,-1.109836,1.0
8399,272.8359,0.1076,2,0.2,0,-2.247421,-1.105032,1.0
8400,272.865,0.1085,2,0.2,0,-2.243681,-1.100235,1.0
8401,272.9017,0.1002,2,0.2,0,-2.239931,-1.095446,1.0
8402,272.9342,0.1316,2,0.2,0,-2.236172,-1.090667,1.0
8403,272.9663,0.0926,2,0.2,0,-2.232403,-1.085895,1.0
8404,272.9992,0.0852,2,0.2,0,-2.22862,-1.081127,1.0
8405,273.0279,0.1,2,0.2,0,-2.224824,-1.076362,1.0
8406,273.0621,0.1,2,0.2,0,-2.221015,-1.071603,1.0
8407,273.0932,0.0928,2,0.2,0,-2.217201,-1.066857,1.0
8408,273.127,0.0922,2,0.2,0,-2.21338,-1.062125,1.0
8409,273.1639,0.1236,2,0.2,0,-2.209546,-1.057397,1.0
8410,273.1971,0.1079,2,0.2,0,-2.205701,-1.052676,1.0
8411,273.2299,0.1001,2,0.2,0,-2.201845,-1.047962,1.0
8412,273.2596,0.1157,2,0.2,0,-2.197978,-1.043254,1.0
8413,273.2938,0.1392,2,0.2,0,-2.194099,-1.038555,1.0
8414,273.3248,0.084,2,0.2,0,-2.190212,-1.033865,1.0
8415,273.355,0.131,2,0.2,0,-2.186313,-1.029181,1.0
8416,273.3866,0.0923,2,0.2,0,-2.182403,-1.024505,1.0
8417,273.4194,0.1161,2,0.2,0,-2.178491,-1.019846,1.0
8418,273.4511,0.1,2,0.2,0,-2.174572,-1.0152,1.0
8419,273.4837,0.1392,2,0.2,0,-2.170638,-1.010556,1.0
8420,273.5181,0.0998,2,0.2,0,-2.16669,-1.005915,1.0
8421,273.5536,0.1004,2,0.2,0,-2.162731,-1.001282,1.0
8422,273.5851,0.1076,2,0.2,0,-2.15877,-0.996666,1.0
8423,273.6188,0.1161,2,0.2,0,-2.154799,-0.992059,1.0
8424,273.6506,0.1084,2,0.2,0,-2.150818,-0.987459,1.0
8425,273.6827,0.0845,2,0.2,0,-2.146827,-0.982869,1.0
8426,273.7151,0.1159,2,0.2,0,-2.142833,-0.978293,1.0
8427,273.7458,0.0931,2,0.2,0,-2.138831,-0.973728,1.0
8428,273.7792,0.1629,2,0.2,0,-2.134815,-0.969167,1.0
8429,273.8241,0.0766,2,0.2,0,-2.13079,-0.964615,1.0
8430,273.8568,0.1234,2,0.2,0,-2.126755,-0.96007,1.0
8431,273.8895,0.0928,2,0.2,0,-2.122711,-0.955534,1.0
8432,273.9193,0.1156,2,0.2,0,-2.118657,-0.951007,1.0
8433,273.9508,0.115,2,0.2,0,-2.114593,-0.946487,1.0
8434,273.9832,0.0691,2,0.2,0,-2.110518,-0.941973,1.000001
8435,274.0144,0.1315,2,0.2,0,-2.106436,-0.937471,1.000001
8436,274.0469,0.108,2,0.2,0,-2.102349,-0.932983,1.000001
8437,274.0783,0.1247,2,0.2,0,-2.09825,-0.9285,1.000001
8438,274.1143,0.0767,2,0.2,0,-2.094141,-0.924025,1.000001
8439,274.1471,0.1158,2,0.2,0,-2.09002,-0.919557,1.000001
8440,274.1783,0.0924,2,0.2,0,-2.085893,-0.9151,1.000001
8441,274.2099,0.109,2,0.2,0,-2.081752,-0.910648,1.000001
8442,274.2412,0.0851,2,0.2,0,-2.077598,-0.9062,1.000001
8443,274.2721,0.1007,2,0.2,0,-2.073428,-0.901754,1.000001
8444,274.3088,0.1081,2,0.2,0,-2.06925,-0.897319,1.000001
8445,274.3423,0.1166,2,0.2,0,-2.065063,-0.892895,1.000001
8446,274.3746,0.1011,2,0.2,0,-2.060863,-0.888473,1.000001
8447,274.4067,0.0842,2,0.2,0,-2.056647,-0.884056,1.000001
8448,274.44,0.131,2,0.2,0,-2.052421,-0.879646,1.000001
8449,274.4682,0.1239,2,0.2,0,-2.048187,-0.875247,1.000001
8450,274.498,0.1318,2,0.2,0,-2.043941,-0.870856,1.000001
8451,274.5272,0.1078,2,0.2,0,-2.039687,-0.866474,1.000001
8452,274.5601,0.1153,2,0.2,0,-2.035426,-0.862104,1.000001
8453,274.5939,0.1163,2,0.2,0,-2.031158,-0.857746,1.000001
8454,274.6285,0.1396,2,0.2,0,-2.026884,-0.8534,1.000001
8455,274.6634,0.123,2,0.2,0,-2.022602,-0.849064,1.000001
8456,274.6947,0.1236,2,0.2,0,-2.018315,-0.844742,1.000001
8457,274.7251,0.1552,2,0.2,0,-2.014026,-0.840435,1.000001
8458,274.7554,0.1243,2,0.2,0,-2.009728,-0.836138,1.000001
8459,274.7904,0.1481,2,0.2,0,-2.005419,-0.831848,1.000001
8460,274.8222,0.1157,2,0.2,0,-2.001101,-0.827567,1.000001
8461,274.8557,0.124,2,0.2,0,-1.996776,-0.823296,1.000001
8462,274.8899,0.1164,2,0.2,0,-1.992442,-0.819036,1.000001
8463,274.9222,0.1322,2,0.2,0,-1.988097,-0.814781,1.0
8464,274.9548,0.1081,2,0.2,0,-1.983741,-0.810536,1.0
8465,274.9843,0.1235,2,0.2,0,-1.979378,-0.8063,1.0
8466,275.0162,0.0929,2,0.2,0,-1.975007,-0.802076,1.0
8467,275.0503,0.116,2,0.2,0,-1.970626,-0.797859,1.0
8468,275.0819,0.0999,2,0.2,0,-1.966233,-0.793649,1.0
8469,275.117,0.0997,2,0.2,0,-1.96183,-0.789449,1.0
8470,275.1497,0.0918,2,0.2,0,-1.957417,-0.785256,1.0
8471,275.1808,0.1079,2,0.2,0,-1.952993,-0.781071,1.0
8472,275.2129,0.0998,2,0.2,0,-1.948556,-0.776891,1.0
8473,275.246,0.0928,2,0.2,0,-1.944104,-0.772717,0.999999
8474,275.2768,0.1314,2,0.2,0,-1.939645,-0.768551,0.999999
8475,275.3103,0.0775,2,0.2,0,-1.935177,-0.764397,0.999999
8476,275.3416,0.1313,2,0.2,0,-1.930699,-0.760249,0.999999
8477,275.3733,0.0693,2,0.2,0,-1.926212,-0.756112,0.999999
8478,275.4045,0.093,2,0.2,0,-1.921723,-0.75199,0.999999
8479,275.4423,0.1084,2,0.2,0,-1.917231,-0.747883,0.999999
8480,275.4752,0.1162,2,0.2,0,-1.91273,-0.743785,0.999999
8481,275.5104,0.1009,2,0.2,0,-1.908221,-0.739698,0.999999
8482,275.5413,0.0922,2,0.2,0,-1.903707,-0.735624,0.999999
8483,275.5727,0.1321,2,0.2,0,-1.899188,-0.731563,0.999999
8484,275.6058,0.0847,2,0.2,0,-1.894659,-0.72751,0.999999
8485,275.6364,0.1467,2,0.2,0,-1.89012,-0.723466,0.999999
8486,275.6656,0.0767,2,0.2,0,-1.885571,-0.719431,0.999998
8487,275.6984,0.124,2,0.2,0,-1.881013,-0.715406,0.999998
8488,275.7298,0.0926,2,0.2,0,-1.876453,-0.711396,0.999998
8489,275.7626,0.1154,2,0.2,0,-1.871884,-0.707395,0.999998
8490,275.7973,0.1165,2,0.2,0,-1.867308,-0.703406,0.999998
8491,275.8296,0.0847,2,0.2,0,-1.862726,-0.699428,0.999998
8492,275.8607,0.1312,2,0.2,0,-1.858137,-0.695462,0.999998
8493,275.8923,0.1236,2,0.2,0,-1.853538,-0.691504,0.999998
8494,275.9236,0.1231,2,0.2,0,-1.848924,-0.687551,0.999998
8495,275.9548,0.0846,2,0.2,0,-1.844302,-0.683607,0.999998
8496,275.9859,0.1472,2,0.2,0,-1.839665,-0.679667,0.999999
8497,276.019,0.1002,2,0.2,0,-1.835021,-0.675738,0.999999
8498,276.0546,0.1472,2,0.2,0,-1.830369,-0.67182,0.999999
8499,276.0892,0.1315,2,0.2,0,-1.825705,-0.667907,0.999999
8500,276.1193,0.1322,2,0.2,0,-1.821026,-0.663999,0.999999
8501,276.1533,0.1315,2,0.2,0,-1.816337,-0.660099,0.999999
8502,276.1839,0.1151,2,0.2,0,-1.811641,-0.65621,0.999999
8503,276.2159,0.1476,2,0.2,0,-1.806932,-0.652327,0.999999
8504,276.2473,0.1234,2,0.2,0,-1.802217,-0.648456,0.999999
8505,276.281,0.1084,2,0.2,0,-1.797496,-0.644597,0.999999
8506,276.3153,0.0925,2,0.2,0,-1.79277,-0.64075,1.0
8507,276.3466,0.1242,2,0.2,0,-1.788034,-0.636912,1.0
8508,276.3774,0.1161,2,0.2,0,-1.783291,-0.633085,1.0
8509,276.4101,0.077,2,0.2,0,-1.778543,-0.62927,1.0
8510,276.442,0.101,2,0.2,0,-1.773785,-0.625465,1.0
8511,276.4728,0.1393,2,0.2,0,-1.769021,-0.621671,1.0
8512,276.5054,0.1081,2,0.2,0,-1.764248,-0.617887,1.0
8513,276.5409,0.1154,2,0.2,0,-1.759467,-0.614113,1.0
8514,276.5744,0.1007,2,0.2,0,-1.75468,-0.610351,1.0
8515,276.6068,0.1004,2,0.2,0,-1.749887,-0.606601,1.0
8516,276.6384,0.0922,2,0.2,0,-1.745088,-0.602862,1.0
8517,276.6684,0.1083,2,0.2,0,-1.740275,-0.599129,1.0
8518,276.7025,0.124,2,0.2,0,-1.735455,-0.595407,1.0
8519,276.7348,0.1081,2,0.2,0,-1.73063,-0.591698,1.0
8520,276.7659,0.1001,2,0.2,0,-1.725801,-0.588003,1.0
8521,276.7967,0.1313,2,0.2,0,-1.720955,-0.58431,1.000001
8522,276.8306,0.1085,2,0.2,0,-1.716102,-0.580628,1.000001
8523,276.865,0.1159,2,0.2,0,-1.711246,-0.57696,1.000001
8524,276.8991,0.108,2,0.2,0,-1.706385,-0.573304,1.000001
8525,276.9326,0.1089,2,0.2,0,-1.701513,-0.569656,1.000001
8526,276.9611,0.116,2,0.2,0,-1.696626,-0.566014,1.000001
8527,276.9938,0.1155,2,0.2,0,-1.691735,-0.562384,1.000001
8528,277.025,0.1391,2,0.2,0,-1.686835,-0.558765,1.000001
8529,277.0596,0.1241,2,0.2,0,-1.681932,-0.55516,1.000002
8530,277.0898,0.1235,2,0.2,0,-1.67702,-0.551563,1.000002
8531,277.1209,0.0844,2,0.2,0,-1.672089,-0.547969,1.000002
8532,277.1561,0.1156,2,0.2,0,-1.667143,-0.544381,1.000002
8533,277.1903,0.1006,2,0.2,0,-1.662189,-0.540802,1.000002
8534,277.2227,0.1154,2,0.2,0,-1.657229,-0.537236,1.000002
8535,277.2546,0.1238,2,0.2,0,-1.652265,-0.533682,1.000002
8536,277.2838,0.0925,2,0.2,0,-1.647288,-0.530135,1.000002
8537,277.3158,0.116,2,0.2,0,-1.642304,-0.5266,1.000002
8538,277.3504,0.0859,2,0.2,0,-1.637317,-0.523078,1.000002
8539,277.3822,0.1004,2,0.2,0,-1.632331,-0.519572,1.000002
8540,277.4159,0.1547,2,0.2,0,-1.627338,-0.516078,1.000002
8541,277.4494,0.0773,2,0.2,0,-1.622339,-0.512596,1.000002
8542,277.4804,0.1157,2,0.2,0,-1.617331,-0.509123,1.000002
8543,277.5128,0.0927,2,0.2,0,-1.612314,-0.50566,1.000002
8544,277.5466,0.1083,2,0.2,0,-1.607291,-0.502209,1.000002
8545,277.5766,0.1306,2,0.2,0,-1.60226,-0.498768,1.000002
8546,277.6107,0.1154,2,0.2,0,-1.597218,-0.495335,1.000002
8547,277.6413,0.0924,2,0.2,0,-1.592162,-0.491908,1.000002
8548,277.6741,0.1084,2,0.2,0,-1.587095,-0.48849,1.000002
8549,277.7057,0.1001,2,0.2,0,-1.582031,-0.485089,1.000002
8550,277.7386,0.1235,2,0.2,0,-1.57696,-0.481701,1.000002
8551,277.771,0.1469,2,0.2,0,-1.571881,-0.478321,1.000002
8552,277.8052,0.1085,2,0.2,0,-1.566791,-0.474951,1.000002
8553,277.8371,0.1076,2,0.2,0,-1.561689,-0.471588,1.000002
8554,277.8715,0.1155,2,0.2,0,-1.556578,-0.468235,1.000001
8555,277.9021,0.1085,2,0.2,0,-1.551463,-0.464895,1.000001
8556,277.9339,0.0995,2,0.2,0,-1.546347,-0.46157,1.000001
8557,277.9654,0.1075,2,0.2,0,-1.541232,-0.458262,1.000001
8558,277.9995,0.1087,2,0.2,0,-1.536109,-0.454964,1.000001
8559,278.0317,0.1086,2,0.2,0,-1.530977,-0.451676,1.000001
8560,278.0649,0.1232,2,0.2,0,-1.525839,-0.4484,1.000001
8561,278.0974,0.1071,2,0.2,0,-1.520694,-0.445135,1.000001
8562,278.1286,0.1078,2,0.2,0,-1.515544,-0.441882,1.000001
8563,278.1613,0.1078,2,0.2,0,-1.510385,-0.438639,1.0
8564,278.1941,0.1092,2,0.2,0,-1.505217,-0.435406,1.0
8565,278.2266,0.0918,2,0.2,0,-1.500036,-0.43218,1.0
8566,278.2633,0.1237,2,0.2,0,-1.49484,-0.42896,1.0
8567,278.2942,0.1009,2,0.2,0,-1.489632,-0.425747,1.0
8568,278.3258,0.1245,2,0.2,0,-1.484417,-0.422546,1.0
8569,278.3573,0.1155,2,0.2,0,-1.479202,-0.41936,1.0
8570,278.3895,0.0923,2,0.2,0,-1.47398,-0.416185,1.0
8571,278.4216,0.1246,2,0.2,0,-1.468753,-0.413022,1.0
8572,278.4537,0.1081,2,0.2,0,-1.463523,-0.409873,0.999999
8573,278.4868,0.1237,2,0.2,0,-1.458296,-0.40674,0.999999
8574,278.5218,0.1002,2,0.2,0,-1.45307,-0.403623,0.999999
8575,278.5556,0.14,2,0.2,0,-1.447839,-0.400519,0.999999
8576,278.5887,0.0933,2,0.2,0,-1.4426,-0.397425,0.999999
8577,278.6205,0.1078,2,0.2,0,-1.437345,-0.394336,0.999999
8578,278.6503,0.1004,2,0.2,0,-1.432077,-0.391256,0.999999
8579,278.6824,0.1084,2,0.2,0,-1.426792,-0.38818,0.999999
8580,278.7134,0.1398,2,0.2,0,-1.421504,-0.385118,0.999999
8581,278.7455,0.092,2,0.2,0,-1.416211,-0.382068,0.999999
8582,278.7789,0.1316,2,0.2,0,-1.41091,-0.379028,0.999999
8583,278.8142,0.1075,2,0.2,0,-1.405597,-0.375998,0.999999
8584,278.847,0.1168,2,0.2,0,-1.40028,-0.372979,0.999999
8585,278.8791,0.1234,2,0.2,0,-1.394957,-0.369972,0.999999
8586,278.9102,0.1311,2,0.2,0,-1.389636,-0.366981,0.999999
8587,278.9427,0.1158,2,0.2,0,-1.384309,-0.364002,0.999999
8588,278.9729,0.1235,2,0.2,0,-1.378974,-0.361034,0.999999
8589,279.0061,0.1009,2,0.2,0,-1.373638,-0.35808,0.999999
8590,279.0419,0.1235,2,0.2,0,-1.368295,-0.355138,0.999999
8591,279.0725,0.0691,2,0.2,0,-1.36294,-0.352204,0.999999
8592,279.1038,0.1005,2,0.2,0,-1.357579,-0.349281,0.999999
8593,279.1368,0.0999,2,0.2,0,-1.352214,-0.346372,0.999999
8594,279.1675,0.1157,2,0.2,0,-1.346844,-0.343474,0.999999
8595,279.2026,0.0842,2,0.2,0,-1.341469,-0.340589,0.999999
8596,279.2362,0.1229,2,0.2,0,-1.336076,-0.33771,0.999999
8597,279.2692,0.0936,2,0.2,0,-1.330674,-0.334841,0.999999
8598,279.3024,0.1081,2,0.2,0,-1.325273,-0.331986,0.999999
8599,279.334,0.1083,2,0.2,0,-1.31987,-0.329146,1.0
8600,279.3645,0.115,2,0.2,0,-1.314459,-0.326316,1.0
8601,279.3955,0.1084,2,0.2,0,-1.309033,-0.323493,1.0
8602,279.4294,0.1386,2,0.2,0,-1.303601,-0.320682,1.0
8603,279.4646,0.1162,2,0.2,0,-1.298168,-0.317885,1.0
8604,279.4995,0.1244,2,0.2,0,-1.292736,-0.315104,1.0
8605,279.5294,0.1007,2,0.2,0,-1.287301,-0.312335,1.0
8606,279.5626,0.1081,2,0.2,0,-1.28186,-0.309578,1.0
8607,279.5946,0.1166,2,0.2,0,-1.276414,-0.306834,1.0
8608,279.6269,0.1074,2,0.2,0,-1.270959,-0.304099,1.0
8609,279.6611,0.1078,2,0.2,0,-1.265494,-0.301374,1.0
8610,279.6931,0.1393,2,0.2,0,-1.260019,-0.298659,1.0
8611,279.7223,0.0846,2,0.2,0,-1.254535,-0.295955,1.0
8612,279.7528,0.1157,2,0.2,0,-1.249053,-0.293266,1.0
8613,279.7848,0.0852,2,0.2,0,-1.243565,-0.290589,1.0
8614,279.818,0.1238,2,0.2,0,-1.238071,-0.287924,1.0
8615,279.8554,0.1088,2,0.2,0,-1.232569,-0.285269,1.0
8616,279.8896,0.1159,2,0.2,0,-1.227061,-0.282626,1.0
8617,279.9208,0.0924,2,0.2,0,-1.221556,-0.279999,1.0
8618,279.9499,0.0917,2,0.2,0,-1.216047,-0.277384,1.0
8619,279.9804,0.1087,2,0.2,0,-1.210531,-0.274781,1.0
8620,280.0143,0.0924,2,0.2,0,-1.205006,-0.272188,1.0
8621,280.0458,0.1079,2,0.2,0,-1.199472,-0.269606,1.0
8622,280.0767,0.0931,2,0.2,0,-1.19393,-0.267034,1.0
8623,280.1094,0.1083,2,0.2,0,-1.18838,-0.264473,1.0
8624,280.146,0.1318,2,0.2,0,-1.182823,-0.261923,1.0
8625,280.1771,0.1083,2,0.2,0,-1.177258,-0.259385,1.0
8626,280.2095,0.1236,2,0.2,0,-1.171684,-0.256856,1.0
8627,280.2423,0.1001,2,0.2,0,-1.166107,-0.254341,1.0
8628,280.2727,0.1162,2,0.2,0,-1.16053,-0.25184,1.0
8629,280.3052,0.1075,2,0.2,0,-1.154947,-0.249351,0.999999
8630,280.337,0.1002,2,0.2,0,-1.149364,-0.246876,0.999999
8631,280.3704,0.1004,2,0.2,0,-1.143781,-0.244416,0.999999
8632,280.4055,0.0772,2,0.2,0,-1.138198,-0.241971,0.999999
8633,280.4381,0.1163,2,0.2,0,-1.132605,-0.239535,0.999999
8634,280.4713,0.0928,2,0.2,0,-1.126993,-0.237106,0.999999
8635,280.5013,0.0998,2,0.2,0,-1.121368,-0.234685,0.999999
8636,280.5328,0.1005,2,0.2,0,-1.115738,-0.232277,0.999999
8637,280.5647,0.1083,2,0.2,0,-1.110105,-0.229882,0.999999
8638,280.5977,0.0851,2,0.2,0,-1.104473,-0.227502,0.999999
8639,280.631,0.101,2,0.2,0,-1.098841,-0.225136,0.999999
8640,280.6648,0.1075,2,0.2,0,-1.093208,-0.222784,0.999999
